Time,Target torque,Current elbow Torque(N),Target force,Current shoulder Torque (N),Bicep (EMG_1),Tricep lateral (EMG_2),Anterior Deltoid (EMG_3),Medial Deltoid (EMG_4),Posterior Deltoid (EMG_5),Pectoralis Major (EMG_6),Lower Trapezius (EMG_7),Middle Trapezius (EMG_8)
34.9356197,50,48.27539687918588,1.0,0.0,2.154420922626003,2.2620560601183635,2.26221791752557,2.2620560601183635,2.2620560601183635,2.26221791752557,2.26221791752557,2.2620560601183635
34.9373353,50,48.27539687918588,1.0,0.0,2.4692336879526824,2.261732345304475,2.2625416323405085,2.26221791752557,2.26221791752557,2.26221791752557,2.26221791752557,2.2623797749329517
34.9390506,50,48.23983627127572,1.0,0.0,2.204596691550976,2.2623797749329517,2.2623797749329517,2.2623797749329517,2.2623797749329517,2.2625416323405085,2.26221791752557,2.26221791752557
34.939611925,50,48.23983627127572,1.0,0.0,2.201035829989915,2.2623797749329517,2.2623797749329517,2.2623797749329517,2.2623797749329517,2.2623797749329517,2.2623797749329517,2.2623797749329517
34.94017325,50,48.23983627127572,1.0,0.0,3.1974332442044346,1.799630125543089,0.8912909965250378,1.2332935104382392,1.89431646441462,2.2583333398009042,2.260923058272817,2.2620560601183635
34.940734575,50,48.23983627127572,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.9412955,50,47.92676406668588,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.942764,50,47.92676406668588,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.9442322,50,48.930944974889,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.9450348,50,48.930944974889,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.9458374,50,48.930944974889,1.0,0.0,3.1971095270504994,3.0234354045836835,2.172710797792633,1.425902812829741,0.9145982996469152,3.2599106722196356,5.297732950559143,5.310358215633014
34.9466397,50,49.30591445731088,1.0,0.0,2.1950471084607024,2.2612467730849555,2.2612467730849555,2.2610849156787984,2.2612467730849555,2.2612467730849555,2.2612467730849555,2.2610849156787984
34.9475849,50,49.30591445731088,1.0,0.0,2.213498845817397,2.261894202711332,2.261732345304475,2.261732345304475,2.2615704878977936,2.2615704878977936,2.261894202711332,2.2615704878977936
34.9485301,50,49.30591445731088,1.0,0.0,2.190676960465645,2.261732345304475,2.261894202711332,2.261894202711332,2.261894202711332,2.261732345304475,2.261732345304475,2.261894202711332
